root_seed,domain,scheme,trajectory_id,target_slot,prediction_nmse,actual_weighted_throughput_bps,joint_qos_outage,minimum_actual_sinr,maximum_constraint_violation,minimum_design_payload_bits,maximum_design_payload_bits,mean_design_payload_bits,design_payload_bits_user_1,design_payload_bits_user_2,design_payload_bits_user_3,design_payload_bits_user_4,mean_causal_channel_variation,causal_channel_variation_user_1,causal_channel_variation_user_2,causal_channel_variation_user_3,causal_channel_variation_user_4,mean_conditional_innovation_standard_deviation,conditional_innovation_standard_deviation_user_1,conditional_innovation_standard_deviation_user_2,conditional_innovation_standard_deviation_user_3,conditional_innovation_standard_deviation_user_4,control_total_s
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,3,0.14424927532672882,163233360.0,0,0.3459029197692871,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.14255878888070583,0.2518118917942047,0.09919829666614532,0.1736256182193756,0.04559934884309769,1.6817517462186515e-05,1.676688771112822e-05,1.5713299944764003e-05,1.7127613318734802e-05,1.7662268874119036e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,4,0.1556168794631958,177875552.0,0,0.35911163687705994,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.13994847610592842,0.26099255681037903,0.09964736551046371,0.1615142524242401,0.03763972967863083,1.7627468423597747e-05,1.729965333652217e-05,1.5846882888581604e-05,1.987947507586796e-05,1.7483862393419258e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,5,0.13025923073291779,183864400.0,0,0.37206169962882996,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.15180201083421707,0.31905531883239746,0.09122748672962189,0.15989387035369873,0.03703136742115021,1.8327225689063198e-05,1.71376668731682e-05,1.4233783986128401e-05,2.3204855096992105e-05,1.8732596799964085e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,6,0.13815686106681824,178152000.0,0,0.34699663519859314,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.1559905931353569,0.31068646907806396,0.09796620160341263,0.1787039339542389,0.03660576790571213,1.8626431710799807e-05,1.8434184312354773e-05,1.2923547728860285e-05,2.1317886421456933e-05,2.1830108380527236e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,7,0.1275864988565445,172887680.0,0,0.33853960037231445,2.384185791015625e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.13978851214051247,0.27408379316329956,0.09383320808410645,0.1514224410057068,0.03981460630893707,1.8526676740293624e-05,2.0329771359683946e-05,1.2725813576253131e-05,1.9202851035515778e-05,2.184827098972164e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,8,0.1256425529718399,181593456.0,0,0.3737647235393524,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.1372106820344925,0.2654626965522766,0.08954685926437378,0.15810832381248474,0.03572484850883484,1.7961555840884103e-05,1.851815432019066e-05,1.3605849744635634e-05,1.791841714293696e-05,2.1803802155773155e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,9,0.14512991905212402,191866432.0,0,0.365429550409317,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.1280619353055954,0.2245331108570099,0.09192153066396713,0.16124767065048218,0.034545429050922394,1.8919151898444397e-05,2.0464611225179397e-05,1.4201017620507628e-05,1.9539456843631342e-05,2.1471521904459223e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,10,0.12984228134155273,173191408.0,0,0.33007290959358215,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.13348763808608055,0.24974441528320312,0.08737789839506149,0.1585356593132019,0.03829257935285568,1.786422831173695e-05,1.8164535504183732e-05,1.3197070984460879e-05,1.8600328985485248e-05,2.1494977772817947e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,11,0.1277780830860138,176598304.0,0,0.32800740003585815,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.14453861396759748,0.28952711820602417,0.08538363873958588,0.1611250936985016,0.042118605226278305,1.9267346488049952e-05,1.991235876630526e-05,1.4091108823777176e-05,1.975004306586925e-05,2.3315875296248123e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,12,0.13558925688266754,174309296.0,0,0.36353743076324463,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.13771562278270721,0.28335151076316833,0.08385968953371048,0.13553543388843536,0.04811585694551468,1.9510860511218198e-05,2.0958827008144e-05,1.456724749004934e-05,1.9305964087834582e-05,2.321140345884487e-05,0.0018621520833524603
801,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,13,0.12872344255447388,182912960.0,0,0.3310614228248596,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.13458606507629156,0.2663741707801819,0.08337037265300751,0.14192473888397217,0.046674977988004684,1.988940721275867e-05,2.0966201191185974e-05,1.390112993249204e-05,2.1213176296441816e-05,2.347712143091485e-05,0.0018621520833524603
